Time,Healthy,Outer Race,Inner Race,
0.876136643,-0.4224084,1.643881,-0.07905237,
0.876341443,-0.009032447,0.02494383,-0.3469001,
0.876546244,-0.07926156,-0.5804393,-0.812994,
0.876751044,-0.6754523,-0.295708,-0.2436915,
0.876955845,0.423639,0.7694193,0.009020141,
0.877160646,-0.2521825,0.3307672,0.4907916,
0.877365446,-0.2802643,0.1379355,0.6049401,
0.877570247,0.1845129,0.7130095,-1.003118,
0.877775047,-1.935122,-0.4115178,-2.286452,
0.877979848,1.158811,0.5089304,-4.861782,
0.878184648,-0.4065954,-0.06045832,5.38303,
0.878389449,-0.9361627,-0.7476134,-3.83623,
0.878594249,-1.299626,0.4303456,1.255756,
0.87879905,-1.25423,-0.4129699,1.382617,
0.87900385,-1.933387,0.2793044,-2.972746,
0.879208651,-0.5424636,0.6923358,0.1614765,
0.879413451,0.3995073,-0.5147633,1.156387,
0.879618252,0.6383011,-0.3161725,-0.4924652,
0.879823052,0.6055554,-0.3631191,-1.735989,
0.880027853,-0.3893797,-0.671256,-0.08887238,
0.880232653,0.6696193,-0.1831593,-0.1376771,
0.880437454,0.3638452,1.17775,-0.770539,
0.880642254,-1.331228,0.2216641,-0.7669334,
0.880847055,-1.04326,0.6091979,0.3866232,
0.881051855,0.06798946,-0.06363322,-0.9981469,
0.881256656,-0.6168029,0.60083,-0.9028263,
0.881461457,-0.6708991,0.3284045,-0.2215903,
0.881666257,1.125007,0.3077185,-0.7596115,
0.881871058,1.647732,0.4803071,0.01775725,
0.882075858,0.3957295,-0.154696,0.262384,
0.882280659,0.1248053,-0.5631496,-0.3217348,
0.882485459,0.1374187,0.6130004,-0.1061005,
0.88269026,-1.580014,-0.4868538,-0.1216796,
0.88289506,-0.5115392,-2.492537,-0.1608981,
0.883099861,2.236355,-0.1754928,0.4823991,
0.883304661,-0.864063,0.08716188,-0.4976706,
0.883509462,-1.281992,-0.9435584,-0.3178092,
0.883714262,1.010625,-1.17188,0.08385162,
0.883919063,-0.4841588,0.2299459,-0.1583139,
0.884123863,-0.2629993,-1.043395,-0.04640512,
0.884328664,1.05543,-0.6014945,-0.946118,
0.884533464,0.4543296,1.201045,-0.1033563,
0.884738265,-1.762189,-0.7933663,0.2436423,
0.884943065,0.9665087,-0.1833316,-0.1149606,
0.885147866,-0.2185138,-3.31919,-0.1793445,
0.885352667,-1.090576,-2.028018,0.1932624,
0.885557467,-0.9794052,2.575564,-0.0791262,
0.885762268,0.1814242,-1.341232,0.1152314,
0.885967068,1.63299,-0.1275002,-0.2939237,
0.886171869,0.7259921,-1.731424,1.380918,
0.886376669,2.159161,1.520331,0.1921548,
0.88658147,1.313027,0.09134585,0.1280417,
0.88678627,0.3011718,-1.569714,-0.6620266,
0.886991071,0.7305329,0.9097667,0.05767722,
0.887195871,0.984992,-0.9974208,-1.566711,
0.887400672,-0.39712,0.8068411,-2.010175,
0.887605472,-0.5081305,0.4160463,1.658377,
0.887810273,-0.3352711,-0.275305,-0.3729145,
0.888015073,-0.9202636,0.04287336,-0.8851428,
0.888219874,-0.1026056,-0.8643584,-0.3012826,
0.888424674,-1.320694,-0.6651893,0.8178918,
0.888629475,-0.1484324,-0.5767968,0.05990456,
0.888834275,-0.08196884,0.1252237,1.172028,
0.889039076,-0.1416396,-0.1494415,1.473593,
0.889243876,-0.3431468,0.1113427,1.015055,
0.889448677,-0.8617003,-0.379092,1.02869,
0.889653478,0.5190088,-0.7076073,-0.458329,
0.889858278,1.087093,-0.8237739,-0.06047063,
0.890063079,-0.2591844,0.205322,1.085469,
0.890267879,-0.2312134,-0.5710869,0.004799256,
0.89047268,-0.8828171,0.979516,0.01055836,
0.89067748,0.4600518,0.5796518,-0.5462784,
0.890882281,-0.03270878,0.8537877,-1.44246,
0.891087081,0.09753566,0.1483339,-0.05222576,
0.891291882,-1.634479,0.2847559,-0.6087672,
0.891496682,-0.7121604,0.6186119,-0.2384738,
0.891701483,-1.555341,0.8248692,-0.9673578,
0.891906283,-0.3762371,1.754374,-1.028517,
0.892111084,-0.6772366,0.3550096,-1.114904,
0.892315884,0.6275336,-1.808815,0.3585783,
0.892520685,-0.1146653,-0.7207622,0.02447621,
0.892725485,0.6627158,-0.3434791,0.1301337,
0.892930286,-0.1602952,1.016569,-0.1013874,
0.893135086,-1.438448,-0.57089,0.6015314,
0.893339887,-1.040122,0.9781746,-1.144057,
0.893544687,-1.846249,0.7261398,-0.8932155,
0.893749488,-0.6736925,-0.4593011,-0.0472173,
0.893954289,-0.4770953,0.1655497,-2.459164,
0.894159089,-0.4837281,-0.780556,-3.705838,
0.89436389,0.3373262,-0.5594579,-0.8860165,
0.89456869,1.895571,-1.788954,-0.5426236,
0.894773491,-0.5383905,0.2402581,-0.1272049,
0.894978291,1.378716,-0.4713485,-1.370188,
0.895183092,0.8761966,-0.464408,0.8696991,
0.895387892,0.028291,0.9208542,11.9316,
0.895592693,0.1622518,1.494981,9.976103,
0.895797493,-1.209868,0.3317517,-0.3390367,
0.896002294,-0.2939483,-1.522976,-0.3604857,
0.896207094,-0.1446914,-0.8741661,0.7908806,
0.896411895,-0.138034,0.7813928,-0.1116012,
0.896616695,-0.8826448,0.5979874,1.879573,
0.896821496,0.01217042,-0.2643652,-0.04726652,
0.897026296,-0.4506625,0.6390764,1.040368,
0.897231097,-0.6080535,0.4546619,-0.5772275,
0.897435897,0.4192089,0.294096,-0.6317791,
0.897640698,-0.7405622,-0.09015218,-0.7917174,
0.897845498,-0.4238728,-1.527763,0.4309117,
0.898050299,-0.6540525,0.9241645,-0.2347329,
0.8982551,0.3117794,1.287382,-0.05227498,
0.8984599,-0.3546405,2.13343,-0.6326281,
0.898664701,-0.2592214,1.244041,0.8404483,
0.898869501,-0.7191501,-1.103792,0.05447771,
0.899074302,-2.523424,-1.112886,0.1631132,
0.899279102,-0.7976857,-0.8184947,-0.07981533,
0.899483903,-0.9480008,0.5791103,-0.8607897,
0.899688703,0.7809498,1.551476,-0.01470541,
0.899893504,0.9430293,-0.8253614,-0.7593531,
0.900098304,-0.3167017,-1.385533,-0.135499,
0.900303105,-0.3766063,-0.2012488,-1.26805,
0.900507905,1.033686,-0.3565232,0.1155267,
0.900712706,-0.9569102,0.6922004,0.1020765,
0.900917506,-1.466173,0.2513703,-0.5713453,
0.901122307,-0.816169,-0.9181716,0.2232393,
0.901327107,-0.0261621,-0.3745143,0.5385258,
0.901531908,-1.105343,-0.3840636,0.05777566,
0.901736708,1.328508,0.07008145,-0.4768984,
0.901941509,0.1895952,-0.3734929,-0.377763,
0.902146309,0.07411774,-1.056587,-0.20371,
0.90235111,-0.3501119,-0.3855772,-0.08902005,
0.902555911,0.2138623,-0.7996668,3.010623,
0.902760711,-1.374618,0.4288566,3.099901,
0.902965512,0.364202,-0.7157906,2.139939,
0.903170312,0.3228053,-0.3499888,0.2428547,
0.903375113,0.406177,0.3096751,-6.959931,
0.903579913,-0.970988,-0.3964555,-4.814454,
0.903784714,-0.6320621,0.195822,-5.108033,
0.903989514,0.6630849,1.450434,4.648351,
0.904194315,-0.6214791,1.581982,-1.495744,
0.904399115,0.7817127,-0.2650543,-1.683948,
0.904603916,0.4327084,0.5520006,-1.475045,
0.904808716,-0.8147537,1.04881,-0.6294409,
0.905013517,-0.2564526,-0.5117115,-1.261798,
0.905218317,-0.1079956,-0.9627062,-0.9327539,
0.905423118,0.350235,-1.642429,0.4941511,
0.905627918,-1.362029,-1.013849,-1.006564,
0.905832719,-0.9282131,-0.99795,0.0387017,
0.906037519,-0.06138126,-0.3909302,1.212292,
0.90624232,-0.3612856,-0.9520002,-0.3539636,
0.906447121,-1.585723,0.2680323,-1.515273,
0.906651921,0.01436085,-0.6160768,0.4049465,
0.906856722,-1.340223,-0.4069277,0.9344276,
0.907061522,0.6866382,-0.8078502,-1.441106,
0.907266323,0.8534309,-0.9444814,0.6038572,
0.907471123,0.456397,0.1624487,0.5504009,
0.907675924,1.289462,-0.4113332,-1.391071,
0.907880724,1.30904,0.6901331,-0.6826512,
0.908085525,0.3777384,0.8231093,-0.310918,
0.908290325,1.911482,0.2494506,-0.4232083,
0.908495126,-1.579509,-1.139873,-0.394142,
0.908699926,-1.013935,-1.222223,-0.3217224,
0.908904727,-0.6437156,-0.3867216,-0.6635895,
0.909109527,0.7262505,-0.6953384,-0.28275,
0.909314328,-2.591069,0.07427772,0.1242269,
0.909519128,0.5522836,1.014206,-0.755686,
0.909723929,-0.1592984,0.03497304,-1.004595,
0.909928729,-1.814414,1.64852,-0.2759695,
0.91013353,-1.071662,-1.57706,-0.2792675,
0.91033833,-0.315508,-1.209646,0.1510289,
0.910543131,-0.9128801,1.01092,-0.6802638,
0.910747932,-0.1913673,-0.7446969,-0.3071278,
0.910952732,0.6122743,0.4788304,0.1800459,
0.911157533,0.1232548,-1.390824,-1.101109,
0.911362333,2.192374,0.4849587,-2.168722,
0.911567134,0.9221464,1.24393,-0.9327785,
0.911771934,-1.089296,-1.525831,0.8368181,
0.911976735,-0.3407718,-0.7492377,-0.5774982,
0.912181535,0.01492692,-1.130631,0.1062605,
0.912386336,-2.012513,0.4036667,-3.57077,
0.912591136,0.1070849,0.3918039,2.397081,
0.912795937,-0.4749664,0.2012242,-1.256605,
0.913000737,0.2921024,-1.088311,0.02715887,
0.913205538,0.02343022,-0.284682,0.4595227,
0.913410338,-0.4907794,-0.6243094,0.03291798,
0.913615139,0.02965694,0.9324955,-0.8356982,
0.913819939,0.9672225,0.6506807,-1.529917,
0.91402474,0.603488,1.020248,-0.09581284,
0.91422954,-0.9861118,0.2699889,-0.7693331,
0.914434341,0.3401811,-0.3992243,-0.5096688,
0.914639141,2.220739,0.40726,-0.2162496,
0.914843942,-1.256999,0.4189628,-0.2003751,
0.915048743,1.429452,0.02596521,1.050422,
0.915253543,-0.9389683,0.3331176,-0.7024881,
0.915458344,-0.3254019,1.086281,-0.01429932,
0.915663144,-0.3240483,0.1437562,-0.07377318,
0.915867945,-1.21452,0.6910683,-0.6049647,
0.916072745,-1.070899,0.6932957,0.1519641,
0.916277546,0.01379479,-0.1079094,-0.3427899,
0.916482346,-0.2914995,-0.2835007,-0.05372706,
0.916687147,-0.08428232,-0.2701981,-0.1792461,
0.916891947,-0.5316222,-0.8087116,0.1314996,
0.917096748,1.310763,-0.34754,-0.3100566,
0.917301548,-0.2716625,-1.282743,0.6928034,
0.917506349,1.042226,-0.8027064,0.2411688,
0.917711149,-0.4164032,0.5769936,-0.2864295,
0.91791595,0.2896905,1.001802,-0.4552526,
0.91812075,1.095621,-0.8739692,0.2244452,
0.918325551,0.8869395,-1.422918,-0.4333236,
0.918530351,-0.5175198,-0.5710992,-0.01452083,
0.918735152,0.06525759,-0.1708658,0.01517303,
0.918939952,-2.056715,0.1817688,0.319975,
0.919144753,-1.271323,-0.4661924,-0.2623594,
0.919349554,-2.289565,-0.3900196,-0.07630818,
0.919554354,0.5805008,-0.9585223,0.1370741,
0.919759155,-0.040203,0.752228,-1.758386,
0.919963955,-0.2028978,0.3651988,0.1172372,
0.920168756,-0.4079737,1.079463,-0.6883488,
0.920373556,-0.5419591,0.04428852,-2.268424,
0.920578357,1.133117,-0.04825098,-1.043346,
0.920783157,-0.01260112,-0.7449554,-3.709739,
0.920987958,0.4634236,-2.060395,0.7907698,
0.921192758,1.347164,-1.099633,1.047542,
0.921397559,-1.419349,2.860652,-0.784543,
0.921602359,-0.6478996,-1.826585,-2.078287,
0.92180716,-0.3653711,-0.7992977,-1.594768,
0.92201196,0.3470724,1.143515,-0.9535015,
0.922216761,-0.9300959,-0.4727267,-2.113469,
0.922421561,0.06407622,-0.9239184,-2.229193,
0.922626362,-0.2818394,-2.970444,-0.8311943,
0.922831162,-0.1588923,-1.135209,-1.289425,
0.923035963,-0.9566395,0.6093333,-1.218027,
0.923240763,0.5203255,-0.7913851,-0.3347174,
0.923445564,-2.067471,-2.240822,-0.6224266,
0.923650365,-0.1874786,-3.634698,0.1815226,
0.923855165,0.07795715,-0.30746,-0.2191906,
0.924059966,0.02496844,1.726046,-0.3515148,
0.924264766,-0.1202521,-0.2175048,-0.7920126,
0.924469567,-0.6684872,0.5517176,0.6390764,
0.924674367,0.5684043,-2.110172,-0.08589438,
0.924879168,-2.296284,0.5459462,0.09117357,
0.925083968,-2.095798,0.2735453,0.06531911,
0.925288769,1.476719,0.5611069,-0.1906166,
0.925493569,-1.691602,0.9681945,-0.2871063,
0.92569837,0.7183995,-0.4308256,0.1285831,
0.92590317,0.7528926,-1.031496,-0.160652,
0.926107971,0.315102,-0.1537854,0.4464785,
0.926312771,1.009382,0.9605281,-0.2101828,
0.926517572,1.262451,-0.05364092,-0.5511023,
0.926722372,-0.9006112,0.5670875,-0.433176,
0.926927173,0.3787598,1.060574,0.04208579,
0.927131973,0.6005715,-0.5973105,-1.510154,
0.927336774,-1.23016,0.5679243,-0.7779471,
0.927541575,-1.260482,0.346211,-0.09602205,
0.927746375,-0.5669767,-0.3845189,-0.3984367,
0.927951176,0.07239494,-0.7320343,0.543325,
0.928155976,0.05949847,-0.8534678,0.05049064,
0.928360777,-0.0710536,0.8724679,0.1613904,
0.928565577,-1.463946,0.4855986,-0.007949538,
0.928770378,-0.7772826,-0.15856,-0.578335,
0.928975178,-0.1951944,0.2182062,-0.6551847,
0.929179979,-0.6083119,0.2261803,-0.5042664,
0.929384779,-1.207345,-1.500235,-0.6036849,
0.92958958,-1.132342,0.01567757,1.862628,
0.92979438,-0.8395129,-0.07203807,1.152437,
0.929999181,0.549761,-0.3205165,2.701145,
0.930203981,-0.8078379,0.6254292,0.6497086,
0.930408782,-2.433949,0.4357109,-0.9113665,
0.930613582,-0.4746218,0.6390025,0.6732003,
0.930818383,-1.624881,1.420592,1.780426,
0.931023183,-0.01827409,0.3736036,0.2388307,
0.931227984,-0.7959998,0.8791622,1.492876,
0.931432784,-0.1826671,-0.8714588,0.423922,
0.931637585,-1.760146,-0.4655279,0.03256111,
0.931842386,-1.245825,0.5089919,-0.2312503,
0.932047186,-0.1012766,-0.4806024,0.1109736,
0.932251987,0.1210766,0.6112407,0.5369506,
0.932456787,-1.137387,-0.3106965,-0.1442484,
0.932661588,-0.3610764,-0.9349567,0.008564827,
0.932866388,-0.4839988,-0.5839956,-0.2747513,
0.933071189,-0.900525,0.2074263,-0.2850143,
0.933275989,-1.17551,0.119403,-0.1016458,
0.93348079,-0.544531,-2.163332,0.2073156,
0.93368559,-0.2282477,-0.03499765,0.4948156,
0.933890391,-0.7908806,0.5549294,-0.2727577,
0.934095191,0.1200552,-0.5442356,-0.4887735,
0.934299992,-1.022463,0.2957696,0.1598398,
0.934504792,-1.073877,0.6647586,-0.3450173,
0.934709593,0.4434513,-0.1418119,0.1697337,
0.934914393,0.1785446,-1.074123,0.3767662,
0.935119194,0.3793997,-1.471464,-0.598295,
0.935323994,2.439942,0.408146,-0.1336778,
0.935528795,-0.9391899,3.11329,0.1003291,
0.935733595,-1.025576,-1.353969,-0.2055805,
0.935938396,-1.850409,-1.131677,-0.1000953,
0.936143197,-0.2246421,-0.8648013,0.2911057,
0.936347997,-0.7149785,0.6425835,2.465698,
0.936552798,-0.446983,-0.00274419,0.3978707,
0.936757598,-0.226488,-1.251363,2.139705,
0.936962399,0.3624423,-0.07932309,-3.50993,
0.937167199,-0.4124899,-1.393236,1.800767,
0.937372,-0.002313488,0.2458819,3.543636,
0.9375768,-0.7133049,0.3326008,0.01129671,
0.937781601,-0.8921448,0.5071337,-4.197183,
0.937986401,1.085407,0.907281,12.05701,
0.938191202,-0.3696412,-0.5248294,6.22151,
0.938396002,0.04004303,-0.3291675,10.74555,
0.938600803,-0.8907789,-0.08435616,7.98141,
0.938805603,-0.5023591,-0.3980429,4.006616,
0.939010404,0.03131822,-0.5721944,3.002329,
0.939215204,-0.3066233,-0.79899,-0.3133053,
0.939420005,0.7402176,-0.3015533,-0.1408766,
0.939624805,0.8217434,-1.045684,-1.702173,
0.939829606,0.6848539,-1.20086,-0.0242424,
0.940034406,-1.684133,-0.8482009,-0.08899544,
0.940239207,1.803634,-1.158565,-0.3068448,
0.940444008,-1.532316,0.2945513,-0.3100443,
0.940648808,1.430535,1.122091,-0.8755812,
0.940853609,-0.2253559,0.4843557,-0.7760398,
0.941058409,0.5638142,0.6790702,0.1632486,
0.94126321,-0.4762339,0.9866533,0.630167,
0.94146801,-0.1086847,-0.3160495,0.02506689,
0.941672811,0.5004025,-0.4026699,0.1440146,
0.941877611,0.3395043,-0.8764796,-0.06178735,
0.942082412,-0.216631,0.31253,0.3115333,
0.942287212,-0.1802675,0.5275367,-0.3899334,
0.942492013,-0.238966,0.324762,-0.4123669,
0.942696813,-0.4742281,0.3022793,0.4362278,
0.942901614,-0.5834173,0.1746437,-0.05759108,
0.943106414,0.4031744,-0.5533912,-0.8781408,
0.943311215,-1.551267,-2.054722,0.2960157,
0.943516015,0.1310935,-0.5903332,-1.25359,
0.943720816,0.2259342,-0.2156097,0.5882534,
0.943925616,0.8893883,-0.2829592,-0.8109021,
0.944130417,-1.116898,0.2653127,-0.3636114,
0.944335217,-0.8838139,-0.6560091,-0.00353176,
0.944540018,-1.17759,-1.849941,-0.2643529,
0.944744819,1.402281,0.5518407,-0.7143509,
0.944949619,-0.7532248,-0.4639651,-0.2911426,
0.94515442,-0.0544408,1.441143,-0.2413287,
0.94535922,0.9873546,0.01203506,1.264567,
0.945564021,1.255436,-0.4277491,0.4063001,
0.945768821,0.9783346,-1.760946,-1.983619,
0.945973622,0.157674,-2.16129,-3.83068,
0.946178422,-1.023078,-1.088459,2.625525,
0.946383223,1.302174,-0.2037961,9.741235,
0.946588023,-0.1554467,-1.086465,6.706272,
0.946792824,0.1753082,-0.6513575,-1.645308,
0.946997624,-0.5955385,2.812315,-0.6319021,
0.947202425,-0.2646974,1.051751,-1.635045,
0.947407225,-1.223638,-0.4114562,-0.3760648,
0.947612026,0.000726041,-3.606038,-0.6279027,
0.947816826,-0.4651587,-0.9323848,-0.008860165,
0.948021627,-0.6017037,0.8029647,-1.532956,
0.948226427,-0.2217502,-1.761401,-2.894432,
0.948431228,1.718786,-1.749674,-0.05188119,
0.948636029,-0.939116,-3.02096,-0.347823,
0.948840829,-1.075858,0.5894102,-0.6076597,
0.94904563,0.579824,-0.1548683,0.9152182,
0.94925043,-1.383933,-1.207837,-0.4945695,
0.949455231,0.1761696,-0.7985471,0.3626638,
0.949660031,0.7910897,-0.922454,-1.102672,
0.949864832,0.202824,1.083463,-0.5370614,
0.950069632,0.4260755,1.958897,-0.6929265,
0.950274433,-2.242003,0.08712497,-0.2653373,
0.950479233,-1.853682,1.208994,0.2262173,
0.950684034,-0.1874786,-0.6964828,-0.1367419,
0.950888834,-0.4492719,-0.8188024,0.1301337,
0.951093635,-0.5781381,-0.3058111,-0.7798422,
0.951298435,-0.1985169,-0.2292568,-0.4698718,
0.951503236,0.3465555,-0.4867307,-0.47157,
0.951708036,0.1639377,-1.320337,-0.6239526,
0.951912837,0.4094381,-0.8777717,0.5932373,
0.952117637,-1.905969,0.2911672,0.1408274,
0.952322438,-0.7777256,0.02997689,-0.07715727,
0.952527238,0.04842327,-0.2178616,-0.7020696,
0.952732039,-0.6963475,-0.7231987,-0.4447926,
0.95293684,-0.04293488,-0.7754122,0.135216,
0.95314164,0.3658264,-0.03566217,0.03072755,
0.953346441,-0.02883246,-0.9607373,-1.477617,
0.953551241,1.12801,0.522639,-0.7807406,
0.953756042,0.1355605,-0.5782242,1.779589,
0.953960842,0.3492505,-0.6562921,-0.1321764,
0.954165643,-0.4343081,-0.6778519,-0.866881,
0.954370443,0.330115,-1.052231,0.3160003,
0.954575244,-1.224426,0.3967016,-0.2049406,
0.954780044,0.2897151,0.6573012,-0.8026572,
0.954984845,0.216791,0.8777593,2.277149,
0.955189645,-0.4272446,-0.1122288,0.6479119,
0.955394446,1.160915,-0.02649436,-1.055073,
0.955599246,-0.2351143,-0.8469088,-2.085412,
0.955804047,0.3236422,-1.267841,-0.5525421,
0.956008847,-1.423533,-0.4444603,-0.2435561,
0.956213648,-0.784543,0.9627924,-0.3801257,
0.956418448,0.5215192,0.8238969,-0.2129147,
0.956623249,-0.9931138,-0.1050053,0.05136435,
0.956828049,0.5966214,-0.08788792,-0.4858816,
0.95703285,0.05284104,0.9157966,-0.2684507,
0.957237651,-0.6344986,1.233938,0.1150468,
0.957442451,-0.121212,0.9555442,-0.7557352,
0.957647252,0.6737295,0.7177103,0.009598512,
0.957852052,0.3146097,0.3667985,-0.4500102,
0.958056853,-0.4433528,1.861102,-0.28291,
0.958261653,0.02931238,0.2770032,-0.4387381,
0.958466454,0.1182217,-1.469348,-0.3310133,
0.958671254,0.7542216,-0.3521301,-0.8426017,
0.958876055,-0.3753141,-0.08004913,0.7435033,
0.959080855,-1.328988,-2.477549,0.05959692,
0.959285656,-0.8725048,-3.304005,0.2999412,
0.959490456,0.01548068,0.4228637,0.002362711,
0.959695257,-0.4796303,-0.8870502,0.6700746,
0.959900057,0.01561604,-0.2006335,-0.08828171,
0.960104858,1.052477,-2.076244,-0.8143353,
0.960309658,0.4130314,-0.3651865,0.3535945,
0.960514459,-0.03277031,1.304327,-0.00948776,
0.960719259,-0.9505358,-1.677635,0.1145546,
0.96092406,0.2844729,-0.2685122,0.5722682,
0.96112886,0.3661464,0.2337607,0.4262109,
0.961333661,0.5887949,1.07448,-0.8055614,
0.961538462,-0.4109148,0.1684662,-0.3749573,
0.961743262,0.3925792,-1.927209,-0.2441468,
0.961948063,1.171154,-0.055093,-0.6555907,
0.962152863,-0.9648966,0.9838107,-0.3857125,
0.962357664,-1.158294,0.394425,0.2386215,
0.962562464,-0.8400298,0.2649928,0.02608827,
0.962767265,0.1925609,2.704184,-0.7490901,
0.962972065,-0.1033686,0.3450173,-1.302506,
0.963176866,-0.190149,0.6440479,2.615964,
0.963381666,0.1149237,0.3070663,2.487208,
0.963586467,-0.06709114,0.4891427,-0.9641706,
0.963791267,0.6446263,-0.03900934,0.08214112,
0.963996068,-1.748911,-1.336371,-2.297256,
0.964200868,-0.5443711,-0.3799781,-0.9798358,
0.964405669,0.5830235,0.03430853,1.048847,
0.964610469,-2.486064,0.6073028,1.087807,
0.96481527,0.247174,0.9780023,0.2262049,
0.96502007,-0.478732,1.16425,1.244066,
0.965224871,-0.9551259,-0.2414641,1.929806,
0.965429671,-0.285322,-0.2317425,1.438116,
0.965634472,0.8299513,-0.9814602,0.4705978,
0.965839273,-1.729591,-0.5133482,0.4795811,
0.966044073,0.5718991,-0.5252479,-0.2829838,
0.966248874,0.0574188,-0.0740193,-0.5997224,
0.966453674,-1.890279,0.6992148,-0.9759473,
0.966658475,1.349649,-0.4400672,-0.8330155,
0.966863275,-0.8430817,0.696249,-0.9186023,
0.967068076,0.2624578,0.746592,-0.7157045,
0.967272876,-0.6166306,0.08905697,-0.6413283,
0.967477677,0.4569261,-0.1361266,-0.3371662,
0.967682477,0.911588,-0.04608517,-0.1640238,
0.967887278,0.5695856,-0.001993537,-0.5768952,
0.968092078,-0.9326555,-0.9784576,-0.5372214,
0.968296879,-0.4289305,-0.4658478,-0.4431683,
0.968501679,-1.305484,-0.3292044,-0.548272,
0.96870648,-2.130734,-0.4764062,-0.4234544,
0.96891128,-0.4916161,0.0555114,-0.4027437,
0.969116081,-0.1982708,-0.1581786,-0.1080817,
0.969320881,0.3229407,0.3154096,0.2333423,
0.969525682,1.693153,-0.1663742,-0.5123883,
0.969730483,0.0508229,-0.4223346,0.3767047,
0.969935283,1.870393,-0.51624,-0.9326308,
0.970140084,-0.1718134,-0.183307,-0.4829283,
0.970344884,-0.3158526,-0.4693796,0.3249343,
0.970549685,-0.2438761,0.7733202,0.4691212,
0.970754485,0.7942647,-0.5469307,0.4722345,
0.970959286,-0.09246568,-1.354387,-0.3704534,
0.971164086,-0.4032483,0.1138654,1.473876,
0.971368887,-0.5414915,-0.5142587,-0.2100967,
0.971573687,1.252114,-0.9509665,-0.9055828,
0.971778488,0.412293,-1.475562,-4.23383,
0.971983288,-0.02862326,-0.05431774,-5.959237,
0.972188089,0.08829401,-0.5623375,-1.67067,
0.972392889,1.246994,2.14875,-0.2525024,
0.97259769,0.1937054,-0.8584516,-1.763222,
0.97280249,0.1529978,-1.013947,-2.220013,
0.973007291,0.4221131,-0.2005228,0.437643,
0.973212091,1.138076,-1.101614,1.272898,
0.973416892,1.242429,-0.6431249,-0.5787657,
0.973621692,1.056821,-1.745317,-0.7951384,
0.973826493,1.073286,0.1603321,-0.7932433,
0.974031294,-0.2323209,0.02331946,-1.158454,
0.974236094,0.4956032,-0.466057,-0.3034483,
0.974440895,-0.9069979,0.9795036,-0.2719456,
0.974645695,0.8602237,0.3201596,-0.2868479,
0.974850496,0.5127082,1.367887,0.590407,
0.975055296,-0.8609251,0.5154524,-1.038559,
0.975260097,0.4333236,0.5799593,-0.3920746,
0.975464897,-0.509558,-0.03528069,0.9172732,
0.975669698,-0.8712373,-0.07165659,-1.104432,
0.975874498,0.2327639,-1.846938,-0.1657343,
0.976079299,-1.527936,0.08519296,0.02163357,
0.976284099,-0.7932063,0.0278603,-0.7875457,
0.9764889,0.4219408,0.4257433,-0.5778797,
0.9766937,-1.214962,-0.02309796,-0.7964181,
0.976898501,1.721542,-0.5789995,-0.03598212,
0.977103301,-0.5952924,-0.3459895,-0.562559,
0.977308102,-0.1052022,0.9618325,0.09685884,
0.977512902,0.2612272,0.3662202,-0.1455036,
0.977717703,-0.4751018,0.06844478,-0.342753,
0.977922503,1.880103,-0.2724624,-0.3865986,
0.978127304,1.457965,-0.5194149,-0.8936216,
0.978332105,0.3323793,-0.3613225,-0.6706653,
0.978536905,1.343275,-0.2734838,-0.07187809,
0.978741706,0.6310407,0.1255067,0.4236144,
0.978946506,0.05570829,0.8821895,0.1818426,
0.979151307,1.009124,1.143552,0.7365751,
0.979356107,0.5550278,-0.5198825,-1.906572,
0.979560908,-0.8193069,-1.002245,0.4283029,
0.979765708,-0.9906404,-0.3078415,1.313027,
0.979970509,-1.177491,-0.543042,-0.4850325,
0.980175309,1.273292,-1.134298,-2.196632,
0.98038011,-0.6296871,-0.003568678,-4.777229,
0.98058491,0.1139639,-0.4035437,-0.2860111,
0.980789711,-1.197427,-0.2120779,-0.4038635,
0.980994511,-0.6362953,0.3690013,0.8940276,
0.981199312,-1.681733,-1.031508,-0.1550406,
0.981404112,-0.7861428,-1.206582,0.008244876,
0.981608913,0.08374087,-0.6645001,-0.7491885,
0.981813713,-2.167898,0.5750247,1.085764,
0.982018514,-1.320718,-0.7381871,0.216508,
0.982223314,-0.8773533,-1.547293,-0.01043531,
0.982428115,-0.2634546,-0.1148868,1.04721,
0.982632916,-0.07449923,-1.107878,-0.4972399,
0.982837716,2.403394,-1.175129,-0.3172924,
0.983042517,0.9269948,-0.04815254,0.4566185,
0.983247317,0.06111053,-0.2962003,-0.004159356,
0.983452118,0.9770302,-1.097836,-0.6153385,
0.983656918,-0.4569508,0.996904,0.4828052,
0.983861719,0.3899457,0.5606885,-0.2925824,
0.984066519,-1.225029,-0.4138559,0.1275741,
0.98427132,-0.7985224,-0.6341294,0.2197444,
0.98447612,-1.507385,1.600441,-0.3803964,
0.984680921,-0.007001992,0.3775907,-1.614876,
0.984885721,-0.766232,1.25583,-0.4021777,
0.985090522,-1.662573,-2.210587,0.46682,
0.985295322,0.8466626,-1.005247,0.08014759,
0.985500123,0.07367474,1.659792,0.5821375,
0.985704923,0.4560401,-1.081199,-0.4680259,
0.985909724,-0.3380153,-0.6212206,0.01113674,
0.986114524,0.430641,-2.022923,0.3295613,
0.986319325,0.1791722,-2.101521,0.1420703,
0.986524126,0.9151567,0.8295084,-0.2750343,
0.986728926,-1.13895,-0.8392546,-0.2228086,
